"Model","Node","NStates","State","Link","LinkScale","Physics","ForceAndMotion","LinearMomentum","Energy","Torque","NFL","NSL","NTL","POfMom","ConOfMom","EnergyTransfer","EnergyDissipate","PropertiesofTorque","StaticEquilibrium","Rules","A.Physics","A.ForceAndMotion","A.LinearMomentum","A.Energy","A.Torque","A.NFL","A.NSL","A.NTL","A.POfMom","A.ConOfMom","A.EnergyTransfer","A.EnergyDissipate","A.PropertiesofTorque","A.StaticEquilibrium","A","B.Physics","B.ForceAndMotion","B.LinearMomentum","B.Energy","B.Torque","B.NFL","B.NSL","B.NTL","B.POfMom","B.ConOfMom","B.EnergyTransfer","B.EnergyDissipate","B.PropertiesofTorque","B.StaticEquilibrium","B","PriorWeight","",""
"Smiley","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SmileyMouth","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SpaceTravel","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpiderWeb","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Stairs","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StarryNight","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"StiffCurtains","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SunnyDay","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SwampPeople","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","Duration","NA","Q2","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","Duration","NA","Q3","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","NumberAttempts","NA","two","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SwampPeople","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Tetherball","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","Duration","4","Q1","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","Duration","NA","Q2","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","Duration","NA","Q3","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","NumberAttempts","4","one","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","NumberAttempts","NA","two","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tetherball","NumberAttempts","NA","three_four","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.96","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
