"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"NottooFar","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"NottooFar","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"NottooFar","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","71.677","","","","","","","","","","","",""
"NottooFar","Duration","","","","","NA","NA","Q2","","","","71.677","108.605","","","","","","","","","","","",""
"NottooFar","Duration","","","","","NA","NA","Q3","","","","108.605","177.445","","","","","","","","","","","",""
"NottooFar","Duration","","","","","NA","NA","Q4","","","","177.445","Inf","","","","","","","","","","","",""
"NottooFar","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"NottooFar","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"NottooFar","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"NottooFar","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"NottooFar","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"NottooFar","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"OneataTime","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"OneataTime","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"OneataTime","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"OneataTime","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"OneataTime","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"OneataTime","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"OneataTime","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"OneataTime","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"OneataTime","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"OneataTime","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"OneataTime","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"OneataTime","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"OneataTime","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"OntheUpswing","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"OntheUpswing","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"OntheUpswing","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"OntheUpswing","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","10.347","","","","","","","","","","","",""
"OntheUpswing","Duration","","","","","NA","NA","Q2","","","","10.347","26.122","","","","","","","","","","","",""
"OntheUpswing","Duration","","","","","NA","NA","Q3","","","","26.122","79.258","","","","","","","","","","","",""
"OntheUpswing","Duration","","","","","NA","NA","Q4","","","","79.258","Inf","","","","","","","","","","","",""
"OntheUpswing","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"OntheUpswing","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"OntheUpswing","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"OntheUpswing","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"OntheUpswing","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"OntheUpswing","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"PerfectPendulum","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"PerfectPendulum","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"PerfectPendulum","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"PerfectPendulum","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"PerfectPendulum","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"PerfectPendulum","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"PerfectPendulum","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"PerfectPendulum","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"PerfectPendulum","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"PerfectPendulum","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"PerfectPendulum","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"PerfectPendulum","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"PerfectPendulum","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"PerfectToss","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"PerfectToss","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"PerfectToss","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"PerfectToss","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","71.391","","","","","","","","","","","",""
"PerfectToss","Duration","","","","","NA","NA","Q2","","","","71.391","167.465","","","","","","","","","","","",""
"PerfectToss","Duration","","","","","NA","NA","Q3","","","","167.465","424.221","","","","","","","","","","","",""
"PerfectToss","Duration","","","","","NA","NA","Q4","","","","424.221","Inf","","","","","","","","","","","",""
"PerfectToss","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"PerfectToss","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"PerfectToss","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"PerfectToss","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"PerfectToss","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"PerfectToss","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Platforms","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Platforms","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Platforms","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Platforms","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Platforms","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Platforms","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Platforms","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Platforms","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Platforms","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Platforms","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Platforms","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Platforms","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Platforms","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Rollercoaster","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Rollercoaster","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Rollercoaster","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Rollercoaster","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","61.841","","","","","","","","","","","",""
"Rollercoaster","Duration","","","","","NA","NA","Q2","","","","61.841","147.473","","","","","","","","","","","",""
"Rollercoaster","Duration","","","","","NA","NA","Q3","","","","147.473","287.995","","","","","","","","","","","",""
"Rollercoaster","Duration","","","","","NA","NA","Q4","","","","287.995","Inf","","","","","","","","","","","",""
"Rollercoaster","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Rollercoaster","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Rollercoaster","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Rollercoaster","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Rollercoaster","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Rollercoaster","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Scale","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Scale","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Scale","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Scale","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","31.313","","","","","","","","","","","",""
"Scale","Duration","","","","","NA","NA","Q2","","","","31.313","67.258","","","","","","","","","","","",""
"Scale","Duration","","","","","NA","NA","Q3","","","","67.258","131.102","","","","","","","","","","","",""
"Scale","Duration","","","","","NA","NA","Q4","","","","131.102","Inf","","","","","","","","","","","",""
"Scale","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Scale","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Scale","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Scale","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Scale","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Scale","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Shark","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Shark","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Shark","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Shark","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Shark","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Shark","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Shark","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Shark","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Shark","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Shark","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Shark","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Shark","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Shark","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Smiley","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Smiley","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Smiley","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Smiley","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Smiley","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Smiley","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Smiley","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Smiley","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Smiley","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Smiley","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Smiley","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Smiley","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Smiley","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"SmileyMouth","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"SmileyMouth","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"SmileyMouth","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"SmileyMouth","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"SmileyMouth","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"SmileyMouth","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"SmileyMouth","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"SmileyMouth","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"SmileyMouth","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"SmileyMouth","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"SmileyMouth","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"SmileyMouth","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"SmileyMouth","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"SpaceTravel","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"SpaceTravel","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"SpaceTravel","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"SpaceTravel","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"SpaceTravel","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"SpaceTravel","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"SpaceTravel","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"SpaceTravel","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"SpaceTravel","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"SpaceTravel","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"SpaceTravel","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"SpaceTravel","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"SpaceTravel","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"SpiderWeb","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"SpiderWeb","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"SpiderWeb","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"SpiderWeb","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","29.466","","","","","","","","","","","",""
"SpiderWeb","Duration","","","","","NA","NA","Q2","","","","29.466","64.38","","","","","","","","","","","",""
"SpiderWeb","Duration","","","","","NA","NA","Q3","","","","64.38","146.777","","","","","","","","","","","",""
"SpiderWeb","Duration","","","","","NA","NA","Q4","","","","146.777","Inf","","","","","","","","","","","",""
"SpiderWeb","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"SpiderWeb","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"SpiderWeb","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"SpiderWeb","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"SpiderWeb","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"SpiderWeb","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Stairs","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Stairs","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Stairs","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Stairs","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","83.904","","","","","","","","","","","",""
"Stairs","Duration","","","","","NA","NA","Q2","","","","83.904","299.973","","","","","","","","","","","",""
"Stairs","Duration","","","","","NA","NA","Q3","","","","299.973","586.904","","","","","","","","","","","",""
"Stairs","Duration","","","","","NA","NA","Q4","","","","586.904","Inf","","","","","","","","","","","",""
"Stairs","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Stairs","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Stairs","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Stairs","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Stairs","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Stairs","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"StarryNight","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"StarryNight","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"StarryNight","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"StarryNight","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"StarryNight","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"StarryNight","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"StarryNight","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"StarryNight","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"StarryNight","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"StarryNight","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"StarryNight","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"StarryNight","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"StarryNight","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"StiffCurtains","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"StiffCurtains","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"StiffCurtains","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"StiffCurtains","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"StiffCurtains","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"StiffCurtains","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"StiffCurtains","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"StiffCurtains","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"StiffCurtains","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"StiffCurtains","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"StiffCurtains","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"StiffCurtains","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"StiffCurtains","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"SunnyDay","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"SunnyDay","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"SunnyDay","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"SunnyDay","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","39.842","","","","","","","","","","","",""
"SunnyDay","Duration","","","","","NA","NA","Q2","","","","39.842","89.823","","","","","","","","","","","",""
"SunnyDay","Duration","","","","","NA","NA","Q3","","","","89.823","152.85","","","","","","","","","","","",""
"SunnyDay","Duration","","","","","NA","NA","Q4","","","","152.85","Inf","","","","","","","","","","","",""
"SunnyDay","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"SunnyDay","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"SunnyDay","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"SunnyDay","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"SunnyDay","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"SunnyDay","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"SwampPeople","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"SwampPeople","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"SwampPeople","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"SwampPeople","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"SwampPeople","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"SwampPeople","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"SwampPeople","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"SwampPeople","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"SwampPeople","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"SwampPeople","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"SwampPeople","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"SwampPeople","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"SwampPeople","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Tetherball","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Tetherball","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Tetherball","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Tetherball","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","26.456","","","","","","","","","","","",""
"Tetherball","Duration","","","","","NA","NA","Q2","","","","26.456","49.656","","","","","","","","","","","",""
"Tetherball","Duration","","","","","NA","NA","Q3","","","","49.656","112.98","","","","","","","","","","","",""
"Tetherball","Duration","","","","","NA","NA","Q4","","","","112.98","Inf","","","","","","","","","","","",""
"Tetherball","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Tetherball","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Tetherball","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Tetherball","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
