"Model","Node","NStates","State","Link","LinkScale","Physics","ForceAndMotion","LinearMomentum","Energy","Torque","NFL","NSL","NTL","POfMom","ConOfMom","EnergyTransfer","EnergyDissipate","PropertiesofTorque","StaticEquilibrium","Rules","A.Physics","A.ForceAndMotion","A.LinearMomentum","A.Energy","A.Torque","A.NFL","A.NSL","A.NTL","A.POfMom","A.ConOfMom","A.EnergyTransfer","A.EnergyDissipate","A.PropertiesofTorque","A.StaticEquilibrium","A","B.Physics","B.ForceAndMotion","B.LinearMomentum","B.Energy","B.Torque","B.NFL","B.NSL","B.NTL","B.POfMom","B.ConOfMom","B.EnergyTransfer","B.EnergyDissipate","B.PropertiesofTorque","B.StaticEquilibrium","B","PriorWeight","",""
"Freefall","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Freefall","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"GetOverIt","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GetOverIt","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"Goal","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Goal","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"GreenApple","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GreenApple","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"GreenApple","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"HeavyBlocks","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"HeavyBlocks","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"HeavyBlocks","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"HoleintheWall","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"HoleintheWall","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"HoleintheWall","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"LeadtheBall","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"LeadtheBall","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"LeadtheBall","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Leprechaun","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Leprechaun","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Leprechaun","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.768","","NA","NA","NA","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Lightning","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Lightning","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Lightning","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"LittleMermaid","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"LittleMermaid","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"LittleMermaid","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Maze","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Maze","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Maze","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"MrGreen","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"MrGreen","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"MrGreen","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Nature","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Nature","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Nature","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NeedFulcrum","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NeedFulcrum","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NeedFulcrum","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NeedMoreCoffee","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NeedMoreCoffee","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NeedMoreCoffee","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NewtonsCradle","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NewtonsCradle","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NewtonsCradle","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"NottooFar","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NottooFar","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"NottooFar","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.512","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"OneataTime","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"OneataTime","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"OneataTime","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"OntheUpswing","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"OntheUpswing","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"OntheUpswing","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"PerfectPendulum","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"PerfectPendulum","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"PerfectPendulum","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"PerfectToss","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"PerfectToss","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"PerfectToss","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Platforms","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Platforms","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Platforms","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.4096","0.6144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Rollercoaster","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Rollercoaster","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Rollercoaster","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Scale","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Scale","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Scale","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Shark","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Shark","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Shark","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","NA","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Smiley","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SmileyMouth","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SmileyMouth","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","NA","0.6144","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SpaceTravel","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpaceTravel","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SpiderWeb","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"SpiderWeb","ApplicableAgent","2","TRUE","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.96","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
